App Id,App Name,Keyword,Brand,Volume,Max. Volume,Difficulty,KEI,Rank,Rank Status,Growth (Yesterday)
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,face dog,false,9,9,0,25,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar dog meme,false,9,9,0,25,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny meme filter,false,9,9,0,25,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter prank,false,9,9,0,25,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,jump filter,false,9,9,11,21,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny dog filter,false,9,9,0,25,15,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter wajah lucu,false,9,9,0,25,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter lucu,false,9,9,0,25,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,video lucu,false,9,9,0,25,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter dog,false,9,9,0,25,12,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,avatar 3d,false,9,9,27,15,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,aplikasi ar,false,9,14,0,25,Unranked,unranked,undefined
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,3d scanner app,false,7,0,0,22,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter funny,false,7,7,0,22,89,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog color filter,false,7,7,0,22,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny dog videos,false,7,7,0,22,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter smart app,false,7,7,9,19,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny moments,false,7,7,0,22,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny pet filter,false,7,7,0,22,15,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,puppy filter,false,7,7,1,28,6,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar videos,false,7,7,0,22,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter muka lucu,false,7,7,0,22,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter meme,false,7,7,0,22,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter viral,false,7,7,3,21,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter hewan lucu,false,7,7,0,22,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,kamera ar,false,7,7,0,22,Unranked,unranked,undefined
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar,false,5,27,3,19,Unranked,unranked,undefined
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar filter fyp doggy,true,5,5,12,30,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dogy,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar filter game,true,5,5,1,30,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar dog,false,5,5,1,20,24,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog smart,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog monitor doggy,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog wifi,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog vaccine,false,5,0,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,fanny camera,false,5,12,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,doge the dog,false,5,5,4,19,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,nearby dog,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny dogs,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar filter app,false,5,5,0,30,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar filter fyp do,true,5,5,1,30,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog share,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,share dogs,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,arstudio pro,false,5,5,37,9,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,cute dog videos,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,trendy filter,false,5,5,7,18,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,crazy filter,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny filter,false,5,0,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny animal videos,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,meme sharing,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ai dog photo,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog shield,false,5,5,1,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog cam,false,5,0,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny ranking filter,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ai video dog,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter mể,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny pet filters,false,5,5,0,20,35,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,live ar filters,false,5,5,14,29,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,mer filter,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,diarrhea in dogs,false,5,5,1,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny dog attack,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,companion funny meme,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny aidog,false,5,5,31,11,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,barking dog filter,false,5,5,0,20,14,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dancing dog filter,false,5,5,1,21,10,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog funny camera,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny dog camera filter,false,5,5,0,20,30,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,hilarious dog filter,false,5,5,0,20,13,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog moments,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,viral dog videos,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dancing dog ar filter,false,5,5,1,24,6,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,fy filter,false,5,5,1,28,3,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,puppy ar filter,false,5,5,1,30,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,choosing filter,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,pet ar filter,false,5,5,1,30,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,viral dog filter,false,5,5,0,20,13,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,cute dog filter,false,5,5,0,20,12,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter for dogs,false,5,5,1,23,8,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,fyp challenge filter,false,5,5,2,26,4,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,interactive dog filter app,false,5,5,0,20,18,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar dog filter with control,false,5,5,1,20,12,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,live dog filter,false,5,5,1,26,5,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,weird filter,false,5,5,3,29,2,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,jumping filter,false,5,5,0,20,12,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,skipping filter,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter choose filter,false,5,5,1,20,25,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,realistic dog filter,false,5,5,0,20,13,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,augmented reality dog,false,5,5,1,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog wa,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog postures,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog viod,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,realistic ar dog,false,5,5,1,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,augmented reality dog filter,false,5,5,1,20,16,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dis dog,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog video adngenerator,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,aantrekkelijk filter,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,diso dog,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog injury,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog whines,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,what the dog doin filter,false,5,5,1,20,26,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,what the dog doing filter,false,5,5,1,20,17,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,da dog doin,false,5,5,1,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog apt,false,5,5,3,19,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,interactive ar dog,false,5,5,1,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,what the dog doin,false,5,5,9,17,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,what the dog doin ar,false,5,5,1,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,what the dog doin meme,false,5,5,7,18,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog filters,false,5,5,0,20,19,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog filters for dogs,false,5,5,0,20,13,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog reaction filter,false,5,5,0,20,11,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,realistic dog filter app,false,5,5,0,20,15,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog fun explore,false,5,5,3,19,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,explore fun dog,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny dog app,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny dog attack filter,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny dog filter app,false,5,5,0,20,16,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar animal filter,false,5,5,1,29,2,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,crazy dog prank,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,cutest dog filter,false,5,5,1,24,6,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog attack filter,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog explore fun,false,5,5,17,15,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dog funny faces,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funniest dog app,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny ar dog,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,funny face dog filter,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar dogy filter,false,5,5,2,27,3,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar character filter,false,5,5,0,30,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar selfie,false,5,5,31,11,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar effects,false,5,5,0,20,13,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar camera video,false,5,5,8,17,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar camera apps,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,augmented reality pictures,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar filters,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter muka,false,5,0,28,11,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,efek wajah,false,5,0,29,11,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,efek muka,false,5,0,31,11,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,efek lucu,false,5,0,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter video,false,5,5,65,3,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter untuk video,false,5,5,75,2,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,kamera filter,false,5,5,37,9,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,kamera lucu,false,5,0,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,efek meme,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,buat video lucu,false,5,5,60,4,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter anjing,false,5,0,1,22,10,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter anak anjing,false,5,5,1,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter dogy,false,5,5,2,30,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,dogy filter,false,5,5,2,30,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,ar dogy,true,5,5,0,20,39,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,anjing 3d,false,5,5,3,19,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,karakter anjing,false,5,5,5,18,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,karakter anjing 3d,false,5,5,2,19,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter pet,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter peliharaan,false,5,5,0,20,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,karakter 3d,false,5,5,9,17,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,karakter animasi,false,5,0,3,19,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,karakter virtual,false,5,5,4,19,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,karakter lucu,false,5,5,18,14,Unranked,unranked,undefined
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,tokoh 3d,false,5,5,3,19,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,avatar animasi,false,5,5,16,15,Unranked,unranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,filter karakter,false,5,5,2,29,1,ranked,0
com.filter.ar.effect.camera3d.fyp.meme,AR Filter: FYP Dogy Filter,efek karakter,false,5,5,76,2,Unranked,unranked,0
